Export:,Graph,,,
File:,weight-shift1,,,
Units:,N,,,
Graphed Value:,Estimated Load,,,
Frame,Date,Time,Left Insole,Right Insole
2716,2026-03-27,09:18:09,226.208729,223.794943
2717,2026-03-27,09:18:09,227.531246,218.844535
2718,2026-03-27,09:18:09,229.337963,217.919491
2719,2026-03-27,09:18:09,229.056114,218.653027
2720,2026-03-27,09:18:09,229.500573,214.284371
2721,2026-03-27,09:18:09,228.499645,212.658319
2722,2026-03-27,09:18:09,229.879992,210.320417
2723,2026-03-27,09:18:09,227.516789,207.100842
2724,2026-03-27,09:18:09,228.991073,207.834379
2725,2026-03-27,09:18:09,227.390322,208.867818
2726,2026-03-27,09:18:09,228.662256,205.243542
2727,2026-03-27,09:18:09,226.562847,206.992447
2728,2026-03-27,09:18:09,226.577304,206.638329
2729,2026-03-27,09:18:09,225.981078,203.104376
2730,2026-03-27,09:18:09,224.915109,203.707814
2731,2026-03-27,09:18:09,225.059648,204.448579
2732,2026-03-27,09:18:09,224.8284,200.921855
2733,2026-03-27,09:18:09,223.527551,201.832442
2734,2026-03-27,09:18:09,222.183348,199.129596
2735,2026-03-27,09:18:09,220.691009,197.279507
2736,2026-03-27,09:18:09,220.89336,199.060941
2737,2026-03-27,09:18:09,219.079415,197.40236
2738,2026-03-27,09:18:09,217.536475,195.342709
2739,2026-03-27,09:18:09,214.829997,195.732953
2740,2026-03-27,09:18:09,212.994366,196.477316
2741,2026-03-27,09:18:09,210.84076,195.13313
2742,2026-03-27,09:18:09,206.949075,196.524302
2743,2026-03-27,09:18:09,204.781011,196.553199
2744,2026-03-27,09:18:09,203.621104,196.0943
2745,2026-03-27,09:18:10,197.604711,196.397835
2746,2026-03-27,09:18:10,199.256063,196.564042
2747,2026-03-27,09:18:10,195.855806,195.534217
2748,2026-03-27,09:18:10,192.936152,194.988591
2749,2026-03-27,09:18:10,190.909013,197.933546
2750,2026-03-27,09:18:10,188.831273,197.723966
2751,2026-03-27,09:18:10,185.14557,198.89833
2752,2026-03-27,09:18:10,183.468935,199.906487
2753,2026-03-27,09:18:10,179.150862,198.941685
2754,2026-03-27,09:18:10,176.17701,201.344628
2755,2026-03-27,09:18:10,172.274482,201.659006
2756,2026-03-27,09:18:10,169.044064,204.535306
2757,2026-03-27,09:18:10,166.146096,207.075559
2758,2026-03-27,09:18:10,161.13063,207.794621
2759,2026-03-27,09:18:10,157.376255,209.449588
2760,2026-03-27,09:18:10,154.196438,212.79563
2761,2026-03-27,09:18:10,151.099716,213.554449
2762,2026-03-27,09:18:10,148.736513,215.816468
2763,2026-03-27,09:18:10,143.746365,215.559919
2764,2026-03-27,09:18:10,144.483499,217.540072
2765,2026-03-27,09:18:10,141.520481,219.263694
2766,2026-03-27,09:18:10,139.518633,221.843687
2767,2026-03-27,09:18:10,138.051569,224.886212
2768,2026-03-27,09:18:10,136.140062,228.300909
2769,2026-03-27,09:18:10,131.428131,227.711928
2770,2026-03-27,09:18:10,130.92586,233.327217
2771,2026-03-27,09:18:10,128.916793,238.592003
2772,2026-03-27,09:18:10,124.074772,240.387877
2773,2026-03-27,09:18:10,120.074691,244.883
2774,2026-03-27,09:18:10,114.347392,247.542491
2775,2026-03-27,09:18:10,110.907395,252.113498
2776,2026-03-27,09:18:10,107.044625,256.308701
2777,2026-03-27,09:18:10,104.240594,259.734241
2778,2026-03-27,09:18:10,101.501605,264.283578
2779,2026-03-27,09:18:10,96.793288,266.98281
2780,2026-03-27,09:18:10,95.329838,269.082219
2781,2026-03-27,09:18:10,90.025303,273.826679
2782,2026-03-27,09:18:10,85.092958,277.320874
2783,2026-03-27,09:18:10,82.64666,280.663301
2784,2026-03-27,09:18:10,79.882371,284.063558
2785,2026-03-27,09:18:10,77.295148,288.110625
2786,2026-03-27,09:18:10,73.609437,292.565973
2787,2026-03-27,09:18:10,70.660868,297.129751
2788,2026-03-27,09:18:10,68.608433,300.439684
2789,2026-03-27,09:18:10,64.767344,304.609586
2790,2026-03-27,09:18:10,60.525164,307.283535
2791,2026-03-27,09:18:10,56.441971,310.57538
2792,2026-03-27,09:18:10,52.13475,314.71277
2793,2026-03-27,09:18:10,46.533914,317.816738
2794,2026-03-27,09:18:10,42.071311,321.733706
2795,2026-03-27,09:18:10,34.779384,324.487136
2796,2026-03-27,09:18:10,31.299638,328.66067
2797,2026-03-27,09:18:10,28.228212,329.947061
2798,2026-03-27,09:18:10,22.652672,334.507207
2799,2026-03-27,09:18:10,17.09881,338.18933
2800,2026-03-27,09:18:10,12.824107,341.296861
2801,2026-03-27,09:18:10,7.530414,344.447798
2802,2026-03-27,09:18:10,6.272936,347.28434
2803,2026-03-27,09:18:10,3.916972,348.830894
2804,2026-03-27,09:18:10,3.916972,351.920404
2805,2026-03-27,09:18:10,3.916972,353.900574
2806,2026-03-27,09:18:10,3.356888,357.748887
2807,2026-03-27,09:18:10,3.356888,363.067871
2808,2026-03-27,09:18:10,2.276469,367.707532
2809,2026-03-27,09:18:10,2.077729,373.911802
2810,2026-03-27,09:18:10,1.145461,378.580379
2811,2026-03-27,09:18:10,0.950335,382.771967
2812,2026-03-27,09:18:10,0.950335,387.245404
2813,2026-03-27,09:18:10,0,390.627589
2814,2026-03-27,09:18:10,0,393.33405
2815,2026-03-27,09:18:10,0,399.350443
2816,2026-03-27,09:18:10,0,403.028935
2817,2026-03-27,09:18:10,0,407.141008
2818,2026-03-27,09:18:10,0,408.936899
2819,2026-03-27,09:18:10,0,412.796072
2820,2026-03-27,09:18:10,0,416.279424
2821,2026-03-27,09:18:10,0,417.38873
2822,2026-03-27,09:18:10,0,418.299334
2823,2026-03-27,09:18:10,0,422.050078
2824,2026-03-27,09:18:10,0,422.411442
2825,2026-03-27,09:18:10,0,425.724972
2826,2026-03-27,09:18:10,0,428.529002
2827,2026-03-27,09:18:10,0,431.632936
2828,2026-03-27,09:18:10,0,433.284288
2829,2026-03-27,09:18:10,0,437.428907
2830,2026-03-27,09:18:10,0,439.907717
2831,2026-03-27,09:18:10,0,441.830058
2832,2026-03-27,09:18:10,0,442.245619
2833,2026-03-27,09:18:10,0,443.524782
2834,2026-03-27,09:18:10,0,441.63855
2835,2026-03-27,09:18:10,0,443.8536
2836,2026-03-27,09:18:10,0,443.578979
2837,2026-03-27,09:18:10,0,443.777716
2838,2026-03-27,09:18:10,0,442.458813
2839,2026-03-27,09:18:10,0,443.89334
2840,2026-03-27,09:18:10,0,444.4137
2841,2026-03-27,09:18:10,0,444.17882
2842,2026-03-27,09:18:10,0,443.253759
2843,2026-03-27,09:18:10,0,443.297131
2844,2026-03-27,09:18:10,0,443.174278
2845,2026-03-27,09:18:10,0,442.896026
2846,2026-03-27,09:18:10,0,443.148995
2847,2026-03-27,09:18:10,0,442.603352
2848,2026-03-27,09:18:10,0,440.673782
2849,2026-03-27,09:18:10,0,439.271767
2850,2026-03-27,09:18:10,0,440.641236
2851,2026-03-27,09:18:10,0,438.498473
2852,2026-03-27,09:18:10,0,439.123597
2853,2026-03-27,09:18:10,0,439.24645
2854,2026-03-27,09:18:10,0,439.633097
2855,2026-03-27,09:18:10,0,441.161596
2856,2026-03-27,09:18:10,0,442.267305
2857,2026-03-27,09:18:10,0,444.095708
2858,2026-03-27,09:18:10,0,443.438038
2859,2026-03-27,09:18:10,0,443.452495
2860,2026-03-27,09:18:10,0,443.66932
2861,2026-03-27,09:18:10,0,443.680146
2862,2026-03-27,09:18:10,0,444.323359
2863,2026-03-27,09:18:10,0,445.208646
2864,2026-03-27,09:18:10,0,447.261068
2865,2026-03-27,09:18:10,0,450.505943
2866,2026-03-27,09:18:10,0,451.286466
2867,2026-03-27,09:18:10,0,453.248547
2868,2026-03-27,09:18:10,0,454.722849
2869,2026-03-27,09:18:10,0,458.039976
2870,2026-03-27,09:18:10,0,460.204425
2871,2026-03-27,09:18:10,0,460.121313
2872,2026-03-27,09:18:10,0,463.991312
2873,2026-03-27,09:18:10,0,464.974168
2874,2026-03-27,09:18:10,0,466.600237
2875,2026-03-27,09:18:10,0,466.578551
2876,2026-03-27,09:18:10,0,466.918195
2877,2026-03-27,09:18:10,0,467.966109
2878,2026-03-27,09:18:10,0,466.531548
2879,2026-03-27,09:18:10,0,466.195502
2880,2026-03-27,09:18:10,0,466.289474
2881,2026-03-27,09:18:10,0,466.419555
2882,2026-03-27,09:18:10,0,463.315588
2883,2026-03-27,09:18:10,0,463.91906
2884,2026-03-27,09:18:10,0,462.795262
2885,2026-03-27,09:18:10,0,464.952482
2886,2026-03-27,09:18:10,0,464.518866
2887,2026-03-27,09:18:10,0,467.041048
2888,2026-03-27,09:18:10,0,469.743911
2889,2026-03-27,09:18:10,0,472.873162
2890,2026-03-27,09:18:10,0,473.086356
2891,2026-03-27,09:18:10,0,473.501884
2892,2026-03-27,09:18:10,0,475.890386
2893,2026-03-27,09:18:10,0,476.161375
2894,2026-03-27,09:18:10,0,474.607593
2895,2026-03-27,09:18:11,0,477.679048
2896,2026-03-27,09:18:11,0,477.491138
2897,2026-03-27,09:18:11,0,477.769355
2898,2026-03-27,09:18:11,0,476.23003
2899,2026-03-27,09:18:11,0,475.467596
2900,2026-03-27,09:18:11,0,473.068267
2901,2026-03-27,09:18:11,0,471.348294
2902,2026-03-27,09:18:11,0,466.209959
2903,2026-03-27,09:18:11,0,461.870235
2904,2026-03-27,09:18:11,0,458.892751
2905,2026-03-27,09:18:11,0,456.114004
2906,2026-03-27,09:18:11,0,451.976613
2907,2026-03-27,09:18:11,0,446.574518
2908,2026-03-27,09:18:11,0,443.524782
2909,2026-03-27,09:18:11,0,438.33588
2910,2026-03-27,09:18:11,0,437.020574
2911,2026-03-27,09:18:11,0,433.201176
2912,2026-03-27,09:18:11,0,433.544451
2913,2026-03-27,09:18:11,0,433.54082
2914,2026-03-27,09:18:11,0,434.74773
2915,2026-03-27,09:18:11,0,435.669159
2916,2026-03-27,09:18:11,0,434.946466
2917,2026-03-27,09:18:11,0,437.100089
