sample,right_foot,left_foot
9001,260.9,297.74
9002,261.16,297.87
9003,261.08,297.42
9004,260.85,297.33
9005,260.99,297.51
9006,260.9,297.6
9007,260.72,297.82
9008,260.72,297.46
9009,260.54,297.37
9010,260.94,297.56
9011,260.22,297.78
9012,260.4,297.87
9013,260.4,297.69
9014,260.71,297.33
9015,261.12,297.56
9016,261.17,297.74
9017,260.62,297.6
9018,260.4,297.88
9019,260.63,297.83
9020,260.36,297.92
9021,260.76,297.83
9022,260.81,297.6
9023,260.63,297.51
9024,260.62,297.37
9025,260.85,297.51
9026,260.72,297.65
9027,261.17,297.51
9028,260.94,297.69
9029,260.9,297.33
9030,260.54,297.69
9031,260.27,297.51
9032,260.63,297.47
9033,260.71,297.6
9034,260.67,297.42
9035,260.81,297.33
9036,260.4,297.56
9037,260.31,297.56
9038,260.27,297.78
9039,260.09,297.6
9040,260.54,297.56
9041,260.53,297.6
9042,260.8,297.78
9043,260.35,297.47
9044,260.85,297.38
9045,260.49,297.69
9046,260.44,297.51
9047,260.4,297.6
9048,260.72,297.56
9049,260.49,297.33
9050,260.44,297.51
9051,260.17,297.6
9052,260.35,297.65
9053,259.99,297.69
9054,259.99,297.51
9055,260.44,297.6
9056,260.49,298.05
9057,260.27,297.7
9058,260.45,297.33
9059,260.36,297.38
9060,260.44,297.33
9061,260.49,297.78
9062,260.49,297.51
9063,260.49,297.1
9064,260.31,298.05
9065,260.45,297.6
9066,260.13,297.46
9067,260.36,297.06
9068,260.54,297.37
9069,260.31,297.42
9070,260.08,297.64
9071,260.17,297.33
9072,259.99,297.15
9073,260.27,297.56
9074,260.31,297.42
9075,260.31,297.51
9076,260.31,297.65
9077,260.62,297.51
9078,260.22,297.38
9079,259.99,297.74
9080,260.17,297.6
9081,260.26,297.37
9082,260.31,297.37
9083,260.17,297.15
9084,260.35,297.29
9085,260.44,297.46
9086,260.36,297.37
9087,260.09,297.1
9088,260.31,297.15
9089,260.31,297.33
9090,260.53,297.15
9091,260.22,297.37
9092,259.9,297.38
9093,259.99,297.06
9094,260.49,297.28
9095,260.36,297.46
9096,260.31,297.6
9097,259.95,297.79
9098,260.04,297.34
9099,260.53,297.29
9100,260.04,297.47
9101,260.08,297.74
9102,260.26,297.19
9103,260.4,297.42
9104,260.08,297.42
9105,260.04,297.69
9106,260.31,297.51
9107,260.31,297.42
9108,260.31,297.19
9109,260.26,297.69
9110,260.31,297.15
9111,260.04,297.47
9112,260.08,297.15
9113,259.9,297.29
9114,260.13,297.47
9115,260.22,297.42
9116,260.08,297.01
9117,260.44,297.38
9118,260.17,297.51
9119,259.68,297.02
9120,260.18,297.52
9121,260.17,297.11
9122,260.31,297.55
9123,260.04,297.55
9124,259.9,297.6
9125,260.04,297.6
9126,260.04,297.38
9127,260.13,297.1
9128,260.04,296.92
9129,260.04,297.15
9130,260.13,297.33
9131,260.31,296.97
9132,259.77,297.2
9133,259.76,297.06
9134,260.04,297.15
9135,260.22,297.2
9136,260.49,297.33
9137,259.86,296.88
9138,260.26,296.97
9139,260.08,297.15
9140,259.99,297.6
9141,260.22,297.15
9142,260.17,297.06
9143,260.53,297.19
9144,260.17,297.28
9145,260.35,297.1
9146,260.49,297.42
9147,260.22,296.79
9148,260.31,297.1
9149,259.99,297.51
9150,260.26,297.42
9151,260.08,297.29
9152,260.21,297.11
9153,260.22,297.38
9154,259.72,297.65
9155,259.95,297.06
9156,260.36,297.11
9157,260.31,297.51
9158,260.04,297.29
9159,259.72,297.29
9160,259.86,297.11
9161,260.08,297.15
9162,260.17,297.06
9163,260.13,297.02
9164,260.26,297.42
9165,259.99,297.15
9166,259.95,297.06
9167,260.08,296.74
9168,260.31,296.74
9169,260.08,297.11
9170,260.17,296.84
9171,259.94,297.29
9172,259.9,297.61
9173,260.45,297.02
9174,260.27,297.15
9175,260.35,297.11
9176,260.26,297.61
9177,260.31,297.16
9178,260.04,296.93
9179,260.04,297.65
9180,260.35,297.34
9181,260.26,296.93
9182,260.35,297.29
9183,260.49,297.42
9184,260.17,297.1
9185,259.99,297.2
9186,260.17,297.42
9187,260.22,297.11
9188,260.4,297.38
9189,260.08,297.02
9190,260.26,297.52
9191,260.08,297.38
9192,260.04,297.38
9193,260.17,296.79
9194,260.67,296.98
9195,260.45,297.2
9196,260.44,297.29
9197,260.22,297.52
9198,260.22,297.2
9199,260.09,296.75
9200,260.26,297.2
9201,260.53,296.93
9202,260.44,296.75
9203,260.67,297.02
9204,260.26,297.11
9205,260.26,297.29
9206,260.08,297.43
9207,260.04,297.29
9208,260.4,296.98
9209,260.53,297.11
9210,260.71,296.88
9211,260.44,297.29
9212,260.17,297.07
9213,260.26,296.93
9214,260.17,297.02
9215,260.4,297.06
9216,260.72,297.38
9217,260.45,296.93
9218,260.49,297.12
9219,260.26,297.38
9220,260.44,297.52
9221,260.72,297.11
9222,261.03,296.93
9223,260.4,296.93
9224,260.44,297.2
9225,260.54,297.61
9226,260.13,297.34
9227,260.36,297.16
9228,260.35,297.33
9229,260.49,296.98
9230,260.26,297.2
9231,260.35,296.84
9232,260.53,297.2
9233,260.04,297.38
9234,260.36,297.16
9235,260.54,297.07
9236,260.94,297.7
9237,260.4,297.84
9238,260.44,297.03
9239,260.8,297.12
9240,260.53,297.52
9241,260.4,297.34
9242,260.67,297.47
9243,260.72,297.02
9244,260.49,297.02
9245,260.35,297.48
9246,260.4,297.43
9247,260.12,297.56
9248,260.35,297.02
9249,260.81,297.84
9250,260.9,297.16
9251,260.26,297.12
9252,260.35,297.75
9253,260.4,297.61
9254,260.4,297.61
9255,260.71,297.75
9256,260.44,297.75
9257,260.67,297.48
9258,260.26,297.03
9259,260.08,297.79
9260,260.44,297.16
9261,260.81,297.75
9262,260.85,297.39
9263,260.53,297.12
9264,260.67,297.75
9265,260.99,297.93
9266,260.62,297.66
9267,260.53,297.34
9268,260.53,297.84
9269,260.54,297.88
9270,260.4,297.89
9271,260.44,296.98
9272,260.39,296.98
9273,260.71,297.75
9274,260.31,297.75
9275,260.31,298.11
9276,261.03,297.44
9277,260.85,297.84
9278,260.94,297.62
9279,260.4,297.75
9280,260.44,297.8
9281,260.4,297.34
9282,260.62,297.34
9283,260.49,297.57
9284,260.53,297.16
9285,260.26,297.66
9286,260.54,297.43
9287,260.22,297.34
9288,260.54,297.43
9289,260.62,297.8
9290,260.35,297.75
9291,260.31,297.84
9292,260.62,297.48
9293,260.44,297.53
9294,260.4,297.39
9295,260.54,297.48
9296,260.72,297.3
9297,260.22,297.53
9298,260.31,297.71
9299,260.04,297.71
9300,260.31,297.75
9301,260.4,297.34
9302,260.35,297.52
9303,260.08,297.39
9304,260.13,297.89
9305,260.13,297.66
9306,260.4,297.84
9307,260.4,297.79
9308,260.31,297.61
9309,260.35,297.3
9310,260.13,297.39
9311,260.26,298.07
9312,260.31,297.39
9313,260.22,297.62
9314,260.22,297.53
9315,260.18,297.57
9316,260.49,297.16
9317,260.13,297.39
9318,260.13,297.39
9319,260.17,297.71
9320,260.26,297.53
9321,260.31,297.61
9322,260.35,297.43
9323,260.31,297.39
9324,260.31,297.75
9325,260.08,297.75
9326,260.36,297.79
9327,259.9,297.07
9328,260.35,297.16
9329,260.49,297.7
9330,260.26,298.15
9331,260.26,298.11
9332,260.13,297.89
9333,260.27,297.84
9334,260.35,297.75
9335,260.31,297.61
9336,260.36,297.84
9337,259.99,297.39
9338,260.22,297.8
9339,260.13,297.93
9340,260.22,297.98
9341,260.26,297.48
9342,260.54,297.53
9343,260.31,297.88
9344,260.62,298.2
9345,260.17,297.43
9346,260.45,297.98
9347,260.4,297.48
9348,260.49,297.75
9349,260.4,297.61
9350,260.04,297.8
9351,260.09,297.75
9352,260.54,297.98
9353,260.18,298.07
9354,260.54,297.84
9355,260.4,297.84
9356,259.86,297.71
9357,260.08,298.16
9358,260.49,298.25
9359,260.18,297.48
9360,260.04,297.67
9361,260.54,297.84
9362,260.4,297.89
9363,260.04,297.93
9364,260.27,297.66
9365,260.49,297.93
9366,260.4,298.07
9367,260.04,298.29
9368,260.0,298.2
9369,260.45,298.07
9370,260.26,298.16
9371,260.22,297.8
9372,260.22,297.67
9373,260.04,297.57
9374,260.71,297.8
9375,260.49,297.98
9376,260.49,298.21
9377,260.45,297.85
9378,260.49,297.8
9379,260.49,297.94
9380,260.54,298.21
9381,260.49,297.66
9382,260.4,297.58
9383,260.49,298.16
9384,260.22,298.2
9385,260.31,298.39
9386,260.27,297.8
9387,260.49,298.07
9388,260.72,297.84
9389,260.68,298.07
9390,260.85,298.07
9391,260.13,298.21
9392,260.26,297.85
9393,260.4,298.16
9394,260.27,298.07
9395,260.36,298.07
9396,260.45,297.76
9397,260.63,298.21
9398,260.49,298.3
9399,260.17,298.21
9400,260.27,297.89
9401,260.27,297.89
9402,260.49,297.71
9403,260.45,298.16
9404,260.85,298.16
9405,260.22,297.85
9406,260.45,298.16
9407,260.4,298.16
9408,260.09,297.85
9409,260.31,298.16
9410,260.76,297.94
9411,260.4,298.07
9412,260.08,297.89
9413,260.44,298.12
9414,260.31,297.67
9415,260.22,298.12
9416,260.54,297.76
9417,260.4,298.12
9418,260.27,298.17
9419,260.0,297.67
9420,260.17,298.12
9421,260.63,297.89
9422,260.4,297.8
9423,260.45,297.8
9424,260.45,297.75
9425,260.09,297.98
9426,260.27,298.16
9427,259.95,297.98
9428,260.54,298.3
9429,260.13,298.16
9430,259.59,297.99
9431,259.91,298.21
9432,260.08,297.76
9433,259.86,297.8
9434,260.4,297.44
9435,260.09,298.08
9436,259.95,297.67
9437,260.08,297.8
9438,259.95,298.26
9439,259.99,297.67
9440,260.04,297.98
9441,260.49,297.98
9442,260.08,298.26
9443,259.86,298.34
9444,260.27,297.85
9445,259.68,297.98
9446,259.73,298.07
9447,260.04,297.94
9448,259.77,297.53
9449,259.99,297.85
9450,260.08,298.16
9451,260.17,297.99
9452,259.68,297.85
9453,259.64,297.94
9454,260.13,298.07
9455,260.08,298.16
9456,259.95,298.17
9457,259.86,297.81
9458,259.95,297.76
9459,259.72,297.58
9460,259.68,298.62
9461,260.0,297.99
9462,260.22,298.12
9463,259.86,298.3
9464,259.9,298.07
9465,259.36,298.35
9466,259.95,298.44
9467,259.67,297.98
9468,260.08,298.07
9469,259.95,298.16
9470,259.59,298.07
9471,259.32,298.21
9472,259.36,297.8
9473,259.86,297.9
9474,259.77,298.26
9475,259.49,297.67
9476,259.76,297.63
9477,259.67,297.76
9478,259.63,298.17
9479,259.13,298.08
9480,259.45,298.17
9481,260.22,298.26
9482,259.99,298.39
9483,259.59,298.3
9484,259.94,297.71
9485,259.72,297.8
9486,259.36,297.98
9487,259.31,297.89
9488,259.77,297.67
9489,259.54,297.76
9490,259.59,298.21
9491,259.13,298.17
9492,258.91,297.94
9493,259.17,297.99
9494,259.4,298.08
9495,259.76,297.89
9496,259.54,298.39
9497,259.18,297.99
9498,259.63,297.94
9499,259.45,298.35
9500,259.45,298.26
9501,259.4,297.9
9502,259.54,297.89
9503,259.62,298.07
9504,259.44,298.07
9505,258.77,298.3
9506,258.95,297.94
9507,259.5,298.12
9508,259.27,297.9
9509,259.22,297.98
9510,259.27,298.08
9511,259.13,298.35
9512,259.26,298.35
9513,259.27,298.21
9514,259.4,298.49
9515,259.67,298.21
9516,259.54,298.21
9517,259.27,298.4
9518,259.13,298.26
9519,258.91,297.85
9520,259.08,298.35
9521,259.08,298.12
9522,258.95,298.08
9523,259.0,298.35
9524,258.91,297.9
9525,258.91,298.08
9526,258.73,298.17
9527,259.22,297.9
9528,258.81,297.72
9529,259.17,298.44
9530,259.31,297.89
9531,259.26,298.53
9532,258.9,298.57
9533,258.73,298.12
9534,259.18,298.3
9535,259.36,298.71
9536,259.27,298.44
9537,259.18,297.99
9538,259.22,298.58
9539,259.17,298.08
9540,259.13,298.44
9541,258.91,298.21
9542,258.95,298.12
9543,258.86,298.26
9544,258.68,298.21
9545,258.45,297.9
9546,258.9,298.17
9547,259.26,298.12
9548,258.68,297.89
9549,258.86,298.57
9550,258.81,298.26
9551,258.55,297.94
9552,259.18,299.03
9553,259.0,298.39
9554,258.95,298.62
9555,258.86,298.3
9556,258.94,297.99
9557,259.08,298.17
9558,258.9,298.26
9559,258.54,298.35
9560,258.41,298.35
9561,258.59,298.57
9562,258.77,298.21
9563,258.81,298.12
9564,258.4,298.12
9565,259.08,298.35
9566,258.54,298.48
9567,258.59,297.99
9568,258.68,298.08
9569,259.08,298.17
9570,258.68,298.39
9571,258.45,298.35
9572,258.45,298.08
9573,258.36,298.08
9574,258.23,297.8
9575,258.63,298.35
9576,258.72,297.94
9577,258.91,298.12
9578,258.77,298.17
9579,258.63,298.21
9580,258.63,298.44
9581,258.81,298.21
9582,258.67,298.3
9583,258.81,298.3
9584,258.77,298.48
9585,258.68,298.17
9586,258.5,298.21
9587,258.54,298.21
9588,258.45,297.8
9589,258.73,298.3
9590,258.68,298.26
9591,258.76,298.48
9592,258.58,298.62
9593,258.54,298.3
9594,258.99,298.21
9595,259.17,298.12
9596,258.67,297.99
9597,258.68,298.12
9598,258.54,298.17
9599,258.72,298.12
9600,258.54,298.12
9601,258.99,298.39
9602,258.63,297.94
9603,258.81,298.3
9604,258.59,297.99
9605,258.77,298.21
9606,258.59,298.21
9607,258.45,298.12
9608,258.68,298.48
9609,258.81,298.34
9610,258.68,298.17
9611,259.31,298.48
9612,258.9,297.9
9613,258.49,298.08
9614,258.77,297.94
9615,258.95,298.39
9616,258.9,298.57
9617,258.63,298.4
9618,258.63,298.21
9619,259.13,298.67
9620,258.72,298.98
9621,258.63,298.39
9622,259.22,298.35
9623,258.86,297.94
9624,258.86,298.34
9625,258.9,298.48
9626,258.9,298.12
9627,258.94,298.34
9628,258.9,298.3
9629,258.58,298.3
9630,258.95,298.17
9631,259.13,298.48
9632,258.99,298.53
9633,258.72,298.4
9634,258.95,298.48
9635,259.08,297.9
9636,258.81,298.39
9637,258.95,298.21
9638,259.13,298.21
9639,258.77,298.17
9640,258.72,298.26
9641,258.54,298.3
9642,258.85,298.12
9643,258.58,298.35
9644,258.94,298.26
9645,258.95,298.44
9646,258.81,298.62
9647,258.95,298.62
9648,258.91,298.12
9649,259.08,298.44
9650,258.72,298.21
9651,258.49,298.44
9652,258.77,298.35
9653,258.76,298.26
9654,258.94,298.35
9655,259.08,298.66
9656,258.9,298.67
9657,258.63,298.62
9658,258.59,297.99
9659,258.77,298.21
9660,258.77,298.58
9661,258.81,298.71
9662,259.08,298.57
9663,258.68,298.53
9664,258.77,298.66
9665,258.64,298.94
9666,258.45,298.93
9667,258.72,298.93
9668,258.81,298.62
9669,258.68,298.48
9670,258.54,298.44
9671,258.76,299.12
9672,258.95,298.57
9673,258.99,298.53
9674,258.9,299.12
9675,259.08,298.48
9676,258.9,299.16
9677,258.95,299.03
9678,258.41,298.53
9679,258.86,298.35
9680,259.22,298.98
9681,258.85,298.66
9682,258.95,298.71
9683,258.63,298.67
9684,258.72,298.62
9685,259.13,298.66
9686,258.91,298.66
9687,258.68,298.71
9688,258.9,298.3
9689,259.21,298.71
9690,258.72,299.11
9691,258.77,298.85
9692,258.77,298.8
9693,258.9,298.67
9694,259.08,298.98
9695,259.08,299.02
9696,259.31,298.53
9697,258.81,298.85
9698,259.17,298.71
9699,258.72,298.57
9700,258.63,299.07
9701,258.36,299.12
9702,258.86,298.93
9703,258.95,298.62
9704,258.9,298.66
9705,258.63,298.57
9706,258.67,299.02
9707,258.81,299.07
9708,258.9,298.84
9709,258.72,298.62
9710,258.86,298.89
9711,258.68,298.98
9712,258.72,298.8
9713,258.5,298.66
9714,259.17,298.8
9715,258.99,298.93
9716,258.58,298.62
9717,258.85,299.21
9718,258.58,298.98
9719,258.54,298.71
9720,258.41,298.62
9721,258.86,298.93
9722,258.94,298.88
9723,258.81,298.62
9724,258.9,298.84
9725,258.49,298.88
9726,258.36,298.79
9727,258.86,299.02
9728,258.41,298.8
9729,258.72,298.62
9730,258.36,298.52
9731,258.54,298.66
9732,258.67,298.62
9733,258.22,298.98
9734,258.36,298.7
9735,258.49,298.57
9736,259.13,298.44
9737,258.95,298.48
9738,258.45,298.98
9739,258.23,298.39
9740,258.4,299.03
9741,258.81,299.02
9742,258.72,298.52
9743,258.63,298.7
9744,258.49,298.84
9745,258.18,299.11
9746,258.14,298.8
9747,258.77,298.98
9748,258.72,298.61
9749,258.63,298.61
9750,258.63,298.57
9751,258.22,298.97
9752,258.67,298.89
9753,258.53,298.71
9754,258.54,298.39
9755,258.72,298.43
9756,258.86,298.66
9757,258.04,298.93
9758,258.41,298.89
9759,258.49,299.25
9760,258.63,298.62
9761,258.27,298.7
9762,258.36,298.7
9763,258.59,298.53
9764,258.22,298.79
9765,258.45,298.93
9766,258.18,298.79
9767,258.41,299.06
9768,258.5,298.8
9769,258.4,298.93
9770,258.45,298.8
9771,258.17,298.66
9772,258.45,299.11
9773,258.13,299.11
9774,258.36,298.79
9775,258.36,299.06
9776,258.36,299.2
9777,258.81,298.62
9778,258.62,298.71
9779,258.35,298.8
9780,258.0,298.8
9781,258.36,298.93
9782,258.9,298.61
9783,258.68,298.84
9784,258.54,298.79
9785,258.58,298.97
9786,258.49,299.02
9787,258.58,298.7
9788,258.45,298.84
9789,258.54,298.79
9790,258.72,298.7
9791,258.49,299.34
9792,258.13,298.93
9793,258.86,299.2
9794,258.95,298.84
9795,258.67,298.84
9796,259.08,298.93
9797,258.67,299.07
9798,258.27,298.98
9799,258.9,298.8
9800,258.72,298.71
9801,258.9,298.88
9802,258.63,298.84
9803,258.58,298.52
9804,258.94,298.71
9805,258.85,298.7
9806,258.54,299.11
9807,258.36,298.93
9808,258.72,298.57
9809,258.54,298.84
9810,258.36,298.66
9811,258.49,299.25
9812,258.36,298.89
9813,258.72,298.71
9814,258.95,299.47
9815,258.9,299.38
9816,258.54,298.84
9817,258.49,299.16
9818,259.08,298.93
9819,258.54,299.02
9820,258.22,299.34
9821,258.63,299.2
9822,258.76,299.2
9823,258.9,299.11
9824,258.49,299.34
9825,258.4,299.15
9826,258.68,299.29
9827,258.81,299.38
9828,258.67,298.97
9829,258.63,299.15
9830,258.59,299.34
9831,258.67,299.29
9832,258.36,299.15
9833,258.81,299.7
9834,258.67,299.07
9835,258.76,299.34
9836,259.22,299.25
9837,258.99,299.7
9838,258.81,299.21
9839,258.49,299.21
9840,258.85,298.71
9841,259.22,299.2
9842,259.17,299.16
9843,258.63,299.47
9844,258.9,299.2
9845,258.72,299.56
9846,258.63,299.33
9847,258.81,299.38
9848,259.08,298.98
9849,258.9,299.33
9850,259.35,299.24
9851,259.22,299.38
9852,258.72,299.2
9853,258.81,299.38
9854,259.13,299.2
9855,259.22,299.15
9856,259.17,299.66
9857,259.08,299.16
9858,258.9,298.89
9859,259.26,299.61
9860,258.81,299.29
9861,259.31,299.15
9862,258.9,299.56
9863,259.49,299.65
9864,259.17,299.43
9865,259.26,299.43
9866,258.9,299.47
9867,259.08,299.29
9868,259.08,299.79
9869,258.77,299.34
9870,259.22,299.38
9871,259.3,299.11
9872,258.49,299.24
9873,258.72,299.38
9874,258.81,299.74
9875,258.81,299.2
9876,258.95,299.56
9877,258.99,299.7
9878,258.81,298.97
9879,258.99,299.43
9880,259.17,299.83
9881,258.94,299.29
9882,258.76,299.33
9883,258.86,299.65
9884,259.26,299.42
9885,258.86,299.24
9886,258.5,299.38
9887,258.81,299.2
9888,258.9,298.97
9889,258.86,299.24
9890,259.17,299.29
9891,258.81,299.38
9892,258.27,299.61
9893,258.9,299.1
9894,259.13,299.15
9895,258.9,299.29
9896,259.08,299.24
9897,258.95,299.24
9898,258.86,299.6
9899,258.5,299.15
9900,259.0,299.15
9901,258.81,299.06
9902,258.68,298.88
9903,258.67,299.6
9904,258.86,299.56
9905,258.5,299.47
9906,258.72,299.1
9907,258.77,299.73
9908,258.5,299.24
9909,258.68,299.29
9910,258.77,299.11
9911,258.81,299.65
9912,258.54,299.29
9913,258.68,299.28
9914,259.31,299.2
9915,258.81,299.1
9916,258.68,299.33
9917,258.36,299.33
9918,258.36,299.65
9919,258.63,298.97
9920,258.54,299.55
9921,258.76,299.24
9922,258.81,299.24
9923,258.68,299.15
9924,258.63,299.05
9925,258.86,299.37
9926,258.59,299.24
9927,258.9,299.33
9928,258.72,298.92
9929,258.77,299.28
9930,258.77,299.33
9931,258.45,299.24
9932,258.59,299.33
9933,258.72,299.6
9934,258.77,299.15
9935,258.63,299.1
9936,258.86,299.2
9937,258.45,299.24
9938,258.72,299.46
9939,258.72,299.33
9940,258.45,299.42
9941,258.86,299.37
9942,258.99,299.37
9943,258.63,299.37
9944,258.45,299.1
9945,258.54,299.01
9946,259.22,299.33
9947,258.45,299.14
9948,258.81,299.46
9949,258.86,299.42
9950,258.95,299.37
9951,258.67,299.37
9952,258.81,299.23
9953,258.63,299.14
9954,258.77,299.06
9955,259.08,299.33
9956,258.95,299.37
9957,258.68,299.01
9958,258.64,299.64
9959,258.54,299.28
9960,259.31,299.24
9961,258.85,299.14
9962,258.76,299.19
9963,258.86,299.1
9964,258.58,299.32
9965,258.72,299.55
9966,258.5,299.55
9967,258.9,298.96
9968,258.76,298.96
9969,258.63,299.18
9970,258.72,299.1
9971,258.63,299.46
9972,258.81,299.23
9973,258.36,299.59
9974,258.81,299.28
9975,258.72,299.68
9976,258.63,298.78
9977,258.49,298.87
9978,258.81,299.33
9979,258.45,299.1
9980,258.4,299.64
9981,258.4,298.96
9982,258.45,299.63
9983,258.36,299.23
9984,258.41,298.96
9985,258.4,299.05
9986,258.45,298.91
9987,258.54,299.36
9988,258.27,298.6
9989,258.49,299.23
9990,258.36,299.09
9991,258.49,299.32
9992,258.4,299.23
9993,258.04,299.14
9994,258.68,299.23
9995,258.9,299.09
9996,258.68,298.37
9997,258.27,298.64
9998,258.18,299.05
9999,258.49,299.46
10000,258.9,298.91
10001,258.67,299.04
10002,258.4,299.22
10003,258.18,299.18
10004,258.49,299.13
10005,258.68,299.31
10006,258.27,299.68
10007,258.59,298.82
10008,258.36,298.86
10009,258.76,298.91
10010,258.58,299.18
10011,258.45,299.68
10012,258.36,299.0
10013,258.13,298.82
10014,258.18,298.86
10015,258.68,299.13
10016,258.5,298.64
10017,258.27,298.77
10018,258.4,298.91
10019,258.4,298.95
10020,258.58,299.23
10021,258.58,298.59
10022,258.72,299.18
10023,258.58,298.99
10024,258.4,298.82
10025,258.59,299.04
10026,258.63,299.17
10027,258.72,299.04
10028,258.18,299.04
10029,258.27,298.77
10030,258.85,298.45
10031,258.27,298.68
10032,258.4,298.63
10033,258.41,298.59
10034,258.59,298.95
10035,258.58,298.99
10036,258.4,298.5
10037,258.77,299.22
10038,258.36,298.77
10039,258.22,299.18
10040,258.63,299.09
10041,258.59,298.77
10042,258.54,299.08
10043,258.67,298.99
10044,258.58,299.13
10045,258.9,298.76
10046,258.59,298.9
10047,258.59,299.22
10048,258.4,298.36
10049,258.45,298.85
10050,258.4,298.94
10051,258.68,299.13
10052,258.18,298.81
10053,258.36,298.95
10054,258.45,298.59
10055,258.45,299.08
10056,258.54,298.76
10057,258.67,299.04
10058,258.59,298.86
10059,258.49,298.81
10060,258.59,298.99
10061,258.27,298.9
10062,258.81,299.17
10063,258.76,299.17
10064,258.45,298.99
10065,258.36,298.67
10066,258.41,299.08
10067,258.77,299.3
10068,258.81,298.94
10069,258.81,298.85
10070,258.45,298.63
10071,258.4,299.85
10072,258.22,299.4
10073,258.49,299.17
10074,258.5,299.08
10075,258.77,299.08
10076,258.77,299.67
10077,258.63,299.13
10078,258.45,299.17
10079,258.13,299.22
10080,258.54,298.99
10081,258.85,299.44
10082,258.76,299.08
10083,258.54,299.08
10084,258.49,298.99
10085,258.63,299.62
10086,258.9,299.12
10087,258.45,298.94
10088,258.67,298.9
10089,258.22,299.21
10090,258.4,299.03
10091,258.27,299.39
10092,258.59,298.81
10093,258.9,299.08
10094,258.77,299.53
10095,258.63,299.53
10096,258.72,299.3
10097,258.81,299.3
10098,258.9,299.03
10099,258.63,299.31
10100,258.04,299.53
10101,258.77,299.35
10102,258.58,299.44
10103,258.86,299.62
10104,258.68,299.66
10105,258.77,299.57
10106,258.86,299.53
10107,258.81,299.43
10108,258.81,299.52
10109,258.68,299.26
10110,258.77,299.17
10111,258.41,299.3
10112,258.59,299.57
10113,258.54,299.39
10114,258.77,299.44
10115,258.72,299.26
10116,258.36,299.71
10117,258.04,299.39
10118,258.27,299.26
10119,258.86,298.94
10120,258.99,299.17
10121,259.17,299.75
10122,258.99,299.16
10123,258.81,299.03
10124,258.9,299.3
10125,258.72,299.03
10126,258.63,299.21
10127,258.77,299.21
10128,258.45,299.12
10129,258.72,299.21
10130,258.99,299.39
10131,259.08,299.17
10132,258.63,299.35
10133,258.72,299.35
10134,258.54,299.07
10135,258.76,299.21
10136,258.81,298.99
10137,258.5,299.66
10138,258.41,299.03
10139,258.95,299.07
10140,258.59,299.53
10141,258.54,299.03
10142,258.94,299.02
10143,258.85,299.12
10144,258.9,299.3
10145,258.95,298.89
10146,258.81,299.21
10147,258.81,299.43
10148,258.63,299.07
10149,259.08,299.07
10150,258.95,299.21
10151,259.08,299.21
10152,258.58,299.16
10153,258.67,299.57
10154,258.81,299.07
10155,258.72,298.89
10156,258.86,299.03
10157,258.72,299.26
10158,258.9,299.25
10159,258.86,299.21
10160,258.63,298.94
10161,259.21,299.39
10162,258.86,299.16
10163,258.81,299.25
10164,258.95,299.07
10165,258.49,299.25
10166,258.95,299.29
10167,258.64,299.11
10168,258.45,299.02
10169,258.81,299.2
10170,258.95,298.98
10171,258.72,299.3
10172,258.68,298.84
10173,258.67,299.34
10174,258.86,299.16
10175,258.5,298.75
10176,258.68,299.03
10177,258.54,299.12
10178,258.67,299.16
10179,258.67,298.8
10180,258.99,299.03
10181,258.81,298.98
10182,259.08,298.89
10183,258.99,298.61
10184,258.77,299.34
10185,258.9,299.07
10186,258.45,299.07
10187,258.81,298.84
10188,258.99,299.11
10189,258.86,298.89
10190,258.67,298.66
10191,258.4,299.02
10192,258.54,299.38
10193,259.08,299.02
10194,258.99,298.84
10195,258.81,298.89
10196,258.81,299.07
10197,258.9,298.98
10198,258.72,299.03
10199,258.95,298.8
10200,259.13,298.66
10201,258.99,299.25
10202,258.59,298.84
10203,258.9,298.89
10204,258.81,298.61
10205,259.17,299.43
10206,259.35,298.93
10207,258.81,298.98
10208,259.31,298.93
10209,259.22,299.02
10210,259.08,298.93
10211,259.08,299.21
10212,258.9,298.93
10213,258.99,298.93
10214,258.72,299.16
10215,258.86,298.75
10216,259.4,299.02
10217,259.13,298.67
10218,258.86,298.89
10219,259.08,299.03
10220,258.63,299.25
10221,258.95,299.16
10222,259.35,298.75
10223,259.44,298.61
10224,258.9,298.88
10225,258.99,298.75
10226,258.81,299.07
10227,258.99,298.97
10228,259.49,298.93
10229,259.22,298.75
10230,259.22,299.43
10231,258.95,299.07
10232,259.13,299.02
10233,258.9,298.3
10234,259.36,298.3
10235,259.4,298.88
10236,259.35,298.75
10237,258.9,298.8
10238,259.22,298.58
10239,259.17,298.35
10240,259.53,299.11
10241,259.4,299.07
10242,259.26,298.43
10243,258.99,298.3
10244,258.81,298.66
10245,258.9,298.39
10246,258.95,298.61
10247,259.13,298.57
10248,259.27,298.21
10249,259.49,298.57
10250,258.99,298.34
10251,258.86,298.3
10252,258.9,298.53
10253,259.17,298.12
10254,259.31,298.39
10255,259.0,298.66
10256,259.27,298.48
10257,259.08,298.3
10258,258.81,298.89
10259,259.4,298.62
10260,259.13,299.07
10261,259.4,298.39
10262,259.17,298.16
10263,259.26,298.43
10264,259.22,298.75
10265,259.31,298.57
10266,259.35,298.48
10267,259.26,298.39
10268,259.13,298.88
10269,259.22,298.34
10270,258.9,298.75
10271,259.31,298.21
