sample,left_foot,right_foot
1357,0.0,287.28
1358,0.0,268.67
1359,0.0,249.18
1360,0.0,224.52
1361,0.0,203.0
1362,0.0,184.32
1363,0.0,159.41
1364,0.0,133.17
1365,0.0,106.36
1366,0.0,86.7
1367,0.0,63.93
1368,0.0,47.28
1369,1.15,28.99
1370,15.39,17.58
1371,30.18,7.01
1372,41.68,4.73
1373,51.89,3.64
1374,62.14,3.44
1375,73.15,2.4
1376,85.73,2.4
1377,102.06,2.4
1378,120.38,1.13
1379,141.77,1.13
1380,169.87,1.13
1381,197.67,0.93
1382,231.09,0.93
1383,263.2,0.93
1384,290.61,0.0
1385,316.51,0.0
1386,338.52,0.0
1387,363.97,0.0
1388,387.08,0.0
1389,417.04,0.0
1390,441.48,0.0
1391,462.64,0.0
1392,475.86,0.0
1393,485.91,0.0
1394,493.78,0.0
1395,495.85,0.0
1396,493.02,0.0
1397,491.18,0.0
1398,482.9,0.0
1399,475.54,0.0
1400,465.69,0.0
1401,457.3,0.0
1402,447.02,0.0
1403,437.62,0.0
1404,427.16,0.0
1405,416.64,0.0
1406,410.03,0.0
1407,404.39,0.0
1408,395.17,0.0
1409,394.46,0.0
1410,390.69,0.0
1411,389.48,0.0
1412,385.51,0.0
1413,385.66,0.0
1414,383.96,0.0
1415,383.28,0.0
1416,386.69,0.0
1417,388.81,0.0
1418,390.71,0.0
1419,394.29,0.0
1420,397.49,0.0
1421,401.14,0.0
1422,402.07,0.0
1423,403.35,0.0
1424,406.55,0.0
1425,409.77,0.0
1426,413.28,0.0
1427,417.1,0.0
1428,417.05,0.0
1429,418.96,0.0
1430,420.77,0.0
1431,417.75,0.0
1432,417.69,0.0
1433,413.89,0.0
1434,412.85,0.0
1435,409.22,0.0
1436,407.2,0.0
1437,404.86,0.0
1438,403.45,0.0
1439,401.05,0.0
1440,398.4,0.0
1441,398.0,0.0
1442,394.67,0.0
1443,394.54,0.0
1444,394.32,0.0
1445,395.27,0.0
1446,392.61,0.0
1447,392.65,0.0
1448,390.34,0.0
1449,391.13,0.0
1450,392.1,0.0
1451,394.69,0.0
1452,395.32,1.07
1453,394.78,2.17
1454,392.89,3.75
1455,394.54,9.25
1456,391.77,20.73
1457,397.11,33.88
1458,398.41,46.4
1459,401.99,61.09
1460,410.61,74.33
1461,412.91,81.45
1462,421.57,87.55
1463,423.24,94.8
1464,432.24,103.34
1465,435.75,115.95
1466,441.58,137.95
1467,446.9,179.66
1468,449.4,224.87
1469,452.65,254.91
1470,449.31,271.59
1471,450.04,281.02
1472,447.71,292.63
1473,444.36,302.55
1474,439.61,315.0
1475,437.24,331.72
1476,427.52,346.66
1477,422.49,361.67
1478,415.96,374.96
1479,410.21,389.7
1480,402.35,406.24
1481,395.52,422.09
1482,385.49,433.78
1483,378.85,444.09
1484,361.92,451.28
1485,352.26,458.37
1486,337.28,463.46
1487,326.29,464.37
1488,309.6,466.26
1489,287.36,466.86
1490,266.56,465.15
1491,244.36,460.99
1492,221.62,460.61
1493,199.14,453.88
1494,173.5,449.07
1495,157.62,440.36
1496,140.7,434.61
1497,123.07,430.21
1498,103.32,425.32
1499,88.64,418.47
1500,71.76,413.28
1501,59.5,407.81
1502,46.26,402.04
1503,37.71,399.84
1504,31.25,397.71
1505,25.33,395.61
1506,14.05,392.68
1507,4.76,390.82
1508,2.55,389.29
1509,2.18,390.07
1510,1.99,392.94
1511,1.99,392.94
1512,2.19,392.8
1513,2.19,395.28
1514,2.19,399.2
1515,1.19,399.35
1516,1.19,405.3
1517,1.19,411.16
1518,1.19,416.02
1519,1.39,421.76
1520,1.39,427.39
1521,1.39,432.16
1522,1.39,436.03
1523,1.39,439.88
1524,1.39,442.49
1525,1.19,444.2
1526,1.19,448.52
1527,1.19,452.14
1528,1.19,455.76
1529,1.19,459.44
1530,1.19,461.36
1531,1.19,461.09
1532,0.98,457.39
1533,0.98,452.71
1534,0.98,452.08
1535,0.98,448.44
1536,0.98,448.15
1537,0.98,446.15
1538,0.98,447.93
1539,0.98,448.45
1540,0.98,449.15
1541,0.98,449.67
1542,1.19,447.88
1543,1.19,451.72
1544,1.19,454.14
1545,1.19,455.19
1546,1.19,457.75
1547,1.19,456.35
1548,1.19,458.39
1549,1.19,456.32
1550,1.19,453.03
1551,0.98,450.18
1552,0.98,444.45
1553,0.98,441.4
1554,0.98,436.96
1555,0.0,434.94
1556,0.0,435.12
1557,0.0,433.23
1558,0.0,435.8
1559,0.0,437.84
1560,0.0,439.19
1561,0.0,439.35
1562,0.0,439.91
1563,0.0,440.06
1564,0.0,436.34
1565,0.0,430.14
1566,0.0,424.96
1567,0.0,416.82
1568,0.0,405.11
1569,0.0,390.83
1570,0.0,381.97
1571,0.0,369.92
1572,0.0,355.2
1573,0.0,341.72
1574,0.0,325.2
1575,0.0,308.98
1576,0.0,290.47
1577,0.0,272.15
1578,0.0,249.88
1579,0.0,224.34
1580,0.0,200.25
1581,0.0,175.3
1582,0.0,148.73
1583,0.0,123.39
1584,0.0,95.41
1585,0.0,70.25
1586,0.0,44.31
1587,5.26,24.27
1588,9.82,12.34
1589,15.1,6.7
1590,21.42,4.08
1591,29.62,3.69
1592,43.26,3.69
1593,57.66,2.87
1594,73.45,2.52
1595,86.3,2.52
1596,102.11,2.37
1597,119.32,2.37
1598,141.03,2.37
1599,156.16,2.17
1600,168.28,1.13
1601,193.92,1.13
1602,232.69,0.93
1603,274.06,0.93
1604,317.01,0.93
1605,357.5,0.93
1606,396.48,0.93
1607,423.37,0.0
1608,437.16,0.0
1609,441.73,0.0
1610,442.31,0.0
1611,443.31,0.0
1612,447.25,0.0
1613,455.28,0.0
1614,466.31,0.0
1615,477.72,0.0
1616,489.97,0.0
1617,494.88,0.0
1618,499.44,0.0
1619,498.85,0.0
1620,495.1,0.0
1621,488.95,0.0
1622,479.2,0.0
1623,468.16,0.0
1624,453.88,0.0
1625,441.38,0.0
1626,429.64,0.0
1627,416.15,0.0
1628,409.74,0.0
1629,397.39,0.0
1630,391.03,0.0
1631,385.85,0.0
